file_name,word,time
./word_fmris/7_subject_word_weighted_438.5.pt,hand,438.5
./word_fmris/7_subject_word_weighted_439.pt,over,439.0
./word_fmris/7_subject_word_weighted_439.5.pt,your,439.5
./word_fmris/7_subject_word_weighted_440.pt,"broom,""",440.0
./word_fmris/7_subject_word_weighted_440.5.pt,called,440.5
./word_fmris/7_subject_word_weighted_441.pt,Madam,441.0
./word_fmris/7_subject_word_weighted_441.5.pt,Hooch,441.5
./word_fmris/7_subject_word_weighted_442.pt,at,442.0
./word_fmris/7_subject_word_weighted_442.5.pt,the,442.5
./word_fmris/7_subject_word_weighted_443.pt,"front,",443.0
./word_fmris/7_subject_word_weighted_443.5.pt,"""and",443.5
./word_fmris/7_subject_word_weighted_444.pt,say,444.0
./word_fmris/7_subject_word_weighted_444.5.pt,"‘Up!'""",444.5
./word_fmris/7_subject_word_weighted_445.pt,+,445.0
./word_fmris/7_subject_word_weighted_445.5.pt,"""UP!""",445.5
./word_fmris/7_subject_word_weighted_446.pt,everyone,446.0
./word_fmris/7_subject_word_weighted_446.5.pt,shouted.,446.5
./word_fmris/7_subject_word_weighted_447.pt,+,447.0
./word_fmris/7_subject_word_weighted_447.5.pt,Harry's,447.5
./word_fmris/7_subject_word_weighted_448.pt,broom,448.0
./word_fmris/7_subject_word_weighted_448.5.pt,jumped,448.5
./word_fmris/7_subject_word_weighted_449.pt,into,449.0
./word_fmris/7_subject_word_weighted_449.5.pt,his,449.5
./word_fmris/7_subject_word_weighted_450.pt,hand,450.0
./word_fmris/7_subject_word_weighted_450.5.pt,at,450.5
./word_fmris/7_subject_word_weighted_451.pt,"once,",451.0
./word_fmris/7_subject_word_weighted_451.5.pt,but,451.5
./word_fmris/7_subject_word_weighted_452.pt,it,452.0
./word_fmris/7_subject_word_weighted_452.5.pt,was,452.5
./word_fmris/7_subject_word_weighted_453.pt,one,453.0
./word_fmris/7_subject_word_weighted_453.5.pt,of,453.5
./word_fmris/7_subject_word_weighted_454.pt,the,454.0
./word_fmris/7_subject_word_weighted_454.5.pt,few,454.5
./word_fmris/7_subject_word_weighted_455.pt,that,455.0
./word_fmris/7_subject_word_weighted_455.5.pt,did.,455.5
./word_fmris/7_subject_word_weighted_456.pt,Hermione,456.0
./word_fmris/7_subject_word_weighted_456.5.pt,Granger's,456.5
./word_fmris/7_subject_word_weighted_457.pt,had,457.0
./word_fmris/7_subject_word_weighted_457.5.pt,simply,457.5
./word_fmris/7_subject_word_weighted_458.pt,rolled,458.0
./word_fmris/7_subject_word_weighted_458.5.pt,over,458.5
./word_fmris/7_subject_word_weighted_459.pt,on,459.0
./word_fmris/7_subject_word_weighted_459.5.pt,the,459.5
./word_fmris/7_subject_word_weighted_460.pt,"ground,",460.0
./word_fmris/7_subject_word_weighted_460.5.pt,and,460.5
./word_fmris/7_subject_word_weighted_461.pt,Neville's,461.0
./word_fmris/7_subject_word_weighted_461.5.pt,hadn't,461.5
./word_fmris/7_subject_word_weighted_462.pt,moved,462.0
./word_fmris/7_subject_word_weighted_462.5.pt,at,462.5
./word_fmris/7_subject_word_weighted_463.pt,all.,463.0
./word_fmris/7_subject_word_weighted_463.5.pt,Perhaps,463.5
./word_fmris/7_subject_word_weighted_464.pt,"brooms,",464.0
./word_fmris/7_subject_word_weighted_464.5.pt,like,464.5
./word_fmris/7_subject_word_weighted_465.pt,"horses,",465.0
./word_fmris/7_subject_word_weighted_465.5.pt,could,465.5
./word_fmris/7_subject_word_weighted_466.pt,tell,466.0
./word_fmris/7_subject_word_weighted_466.5.pt,when,466.5
./word_fmris/7_subject_word_weighted_467.pt,you,467.0
./word_fmris/7_subject_word_weighted_467.5.pt,were,467.5
./word_fmris/7_subject_word_weighted_468.pt,"afraid,",468.0
./word_fmris/7_subject_word_weighted_468.5.pt,thought,468.5
./word_fmris/7_subject_word_weighted_469.pt,Harry;,469.0
./word_fmris/7_subject_word_weighted_469.5.pt,there,469.5
./word_fmris/7_subject_word_weighted_470.pt,was,470.0
./word_fmris/7_subject_word_weighted_470.5.pt,a,470.5
./word_fmris/7_subject_word_weighted_471.pt,quaver,471.0
./word_fmris/7_subject_word_weighted_471.5.pt,in,471.5
./word_fmris/7_subject_word_weighted_472.pt,Neville's,472.0
./word_fmris/7_subject_word_weighted_472.5.pt,voice,472.5
./word_fmris/7_subject_word_weighted_473.pt,that,473.0
./word_fmris/7_subject_word_weighted_473.5.pt,said,473.5
./word_fmris/7_subject_word_weighted_474.pt,only,474.0
./word_fmris/7_subject_word_weighted_474.5.pt,too,474.5
./word_fmris/7_subject_word_weighted_475.pt,clearly,475.0
./word_fmris/7_subject_word_weighted_475.5.pt,that,475.5
./word_fmris/7_subject_word_weighted_476.pt,he,476.0
./word_fmris/7_subject_word_weighted_476.5.pt,wanted,476.5
./word_fmris/7_subject_word_weighted_477.pt,to,477.0
./word_fmris/7_subject_word_weighted_477.5.pt,keep,477.5
./word_fmris/7_subject_word_weighted_478.pt,his,478.0
./word_fmris/7_subject_word_weighted_478.5.pt,feet,478.5
./word_fmris/7_subject_word_weighted_479.pt,on,479.0
./word_fmris/7_subject_word_weighted_479.5.pt,the,479.5
./word_fmris/7_subject_word_weighted_480.pt,ground.,480.0
./word_fmris/7_subject_word_weighted_480.5.pt,+,480.5
./word_fmris/7_subject_word_weighted_481.pt,Madam,481.0
./word_fmris/7_subject_word_weighted_481.5.pt,Hooch,481.5
./word_fmris/7_subject_word_weighted_482.pt,then,482.0
./word_fmris/7_subject_word_weighted_482.5.pt,showed,482.5
./word_fmris/7_subject_word_weighted_483.pt,them,483.0
./word_fmris/7_subject_word_weighted_483.5.pt,how,483.5
./word_fmris/7_subject_word_weighted_484.pt,to,484.0
./word_fmris/7_subject_word_weighted_484.5.pt,mount,484.5
./word_fmris/7_subject_word_weighted_485.pt,their,485.0
./word_fmris/7_subject_word_weighted_485.5.pt,brooms,485.5
./word_fmris/7_subject_word_weighted_486.pt,without,486.0
./word_fmris/7_subject_word_weighted_486.5.pt,sliding,486.5
./word_fmris/7_subject_word_weighted_487.pt,off,487.0
./word_fmris/7_subject_word_weighted_487.5.pt,the,487.5
./word_fmris/7_subject_word_weighted_488.pt,"end,",488.0
./word_fmris/7_subject_word_weighted_488.5.pt,and,488.5
./word_fmris/7_subject_word_weighted_489.pt,walked,489.0
./word_fmris/7_subject_word_weighted_489.5.pt,up,489.5
./word_fmris/7_subject_word_weighted_490.pt,and,490.0
./word_fmris/7_subject_word_weighted_490.5.pt,down,490.5
./word_fmris/7_subject_word_weighted_491.pt,the,491.0
./word_fmris/7_subject_word_weighted_491.5.pt,rows,491.5
./word_fmris/7_subject_word_weighted_492.pt,correcting,492.0
./word_fmris/7_subject_word_weighted_492.5.pt,their,492.5
./word_fmris/7_subject_word_weighted_493.pt,grips.,493.0
./word_fmris/7_subject_word_weighted_493.5.pt,Harry,493.5
./word_fmris/7_subject_word_weighted_494.pt,and,494.0
./word_fmris/7_subject_word_weighted_494.5.pt,Ron,494.5
./word_fmris/7_subject_word_weighted_495.pt,were,495.0
./word_fmris/7_subject_word_weighted_495.5.pt,delighted,495.5
./word_fmris/7_subject_word_weighted_496.pt,when,496.0
./word_fmris/7_subject_word_weighted_496.5.pt,she,496.5
./word_fmris/7_subject_word_weighted_497.pt,told,497.0
./word_fmris/7_subject_word_weighted_497.5.pt,Malfoy,497.5
./word_fmris/7_subject_word_weighted_498.pt,he'd,498.0
./word_fmris/7_subject_word_weighted_498.5.pt,been,498.5
./word_fmris/7_subject_word_weighted_499.pt,doing,499.0
./word_fmris/7_subject_word_weighted_499.5.pt,it,499.5
./word_fmris/7_subject_word_weighted_500.pt,wrong,500.0
./word_fmris/7_subject_word_weighted_500.5.pt,for,500.5
./word_fmris/7_subject_word_weighted_501.pt,years.,501.0
./word_fmris/7_subject_word_weighted_501.5.pt,+,501.5
./word_fmris/7_subject_word_weighted_502.pt,"""Now,",502.0
./word_fmris/7_subject_word_weighted_502.5.pt,when,502.5
./word_fmris/7_subject_word_weighted_503.pt,I,503.0
./word_fmris/7_subject_word_weighted_503.5.pt,blow,503.5
./word_fmris/7_subject_word_weighted_504.pt,my,504.0
./word_fmris/7_subject_word_weighted_504.5.pt,"whistle,",504.5
./word_fmris/7_subject_word_weighted_505.pt,you,505.0
./word_fmris/7_subject_word_weighted_505.5.pt,kick,505.5
./word_fmris/7_subject_word_weighted_506.pt,off,506.0
./word_fmris/7_subject_word_weighted_506.5.pt,from,506.5
./word_fmris/7_subject_word_weighted_507.pt,the,507.0
./word_fmris/7_subject_word_weighted_507.5.pt,"ground,",507.5
./word_fmris/7_subject_word_weighted_508.pt,"hard,""",508.0
./word_fmris/7_subject_word_weighted_508.5.pt,said,508.5
./word_fmris/7_subject_word_weighted_509.pt,Madam,509.0
./word_fmris/7_subject_word_weighted_509.5.pt,Hooch.,509.5
./word_fmris/7_subject_word_weighted_510.pt,"""Keep",510.0
./word_fmris/7_subject_word_weighted_510.5.pt,your,510.5
./word_fmris/7_subject_word_weighted_511.pt,brooms,511.0
./word_fmris/7_subject_word_weighted_511.5.pt,"steady,",511.5
./word_fmris/7_subject_word_weighted_512.pt,rise,512.0
./word_fmris/7_subject_word_weighted_512.5.pt,a,512.5
./word_fmris/7_subject_word_weighted_513.pt,few,513.0
./word_fmris/7_subject_word_weighted_513.5.pt,"feet,",513.5
./word_fmris/7_subject_word_weighted_514.pt,and,514.0
./word_fmris/7_subject_word_weighted_514.5.pt,then,514.5
./word_fmris/7_subject_word_weighted_515.pt,come,515.0
./word_fmris/7_subject_word_weighted_515.5.pt,straight,515.5
./word_fmris/7_subject_word_weighted_516.pt,back,516.0
./word_fmris/7_subject_word_weighted_516.5.pt,down,516.5
./word_fmris/7_subject_word_weighted_517.pt,by,517.0
./word_fmris/7_subject_word_weighted_517.5.pt,leaning,517.5
./word_fmris/7_subject_word_weighted_518.pt,forward,518.0
./word_fmris/7_subject_word_weighted_518.5.pt,slightly.,518.5
./word_fmris/7_subject_word_weighted_519.pt,On,519.0
./word_fmris/7_subject_word_weighted_519.5.pt,my,519.5
./word_fmris/7_subject_word_weighted_520.pt,whistle,520.0
./word_fmris/7_subject_word_weighted_520.5.pt,--,520.5
./word_fmris/7_subject_word_weighted_521.pt,three,521.0
./word_fmris/7_subject_word_weighted_521.5.pt,--,521.5
./word_fmris/7_subject_word_weighted_522.pt,two,522.0
./word_fmris/7_subject_word_weighted_522.5.pt,"—""",522.5
./word_fmris/7_subject_word_weighted_523.pt,+,523.0
./word_fmris/7_subject_word_weighted_523.5.pt,But,523.5
./word_fmris/7_subject_word_weighted_524.pt,"Neville,",524.0
./word_fmris/7_subject_word_weighted_524.5.pt,nervous,524.5
./word_fmris/7_subject_word_weighted_525.pt,and,525.0
./word_fmris/7_subject_word_weighted_525.5.pt,jumpy,525.5
./word_fmris/7_subject_word_weighted_526.pt,and,526.0
./word_fmris/7_subject_word_weighted_526.5.pt,frightened,526.5
./word_fmris/7_subject_word_weighted_527.pt,of,527.0
./word_fmris/7_subject_word_weighted_527.5.pt,being,527.5
./word_fmris/7_subject_word_weighted_528.pt,left,528.0
./word_fmris/7_subject_word_weighted_528.5.pt,on,528.5
./word_fmris/7_subject_word_weighted_529.pt,the,529.0
./word_fmris/7_subject_word_weighted_529.5.pt,"ground,",529.5
./word_fmris/7_subject_word_weighted_530.pt,pushed,530.0
./word_fmris/7_subject_word_weighted_530.5.pt,off,530.5
./word_fmris/7_subject_word_weighted_531.pt,hard,531.0
./word_fmris/7_subject_word_weighted_531.5.pt,before,531.5
./word_fmris/7_subject_word_weighted_532.pt,the,532.0
./word_fmris/7_subject_word_weighted_532.5.pt,whistle,532.5
./word_fmris/7_subject_word_weighted_533.pt,had,533.0
./word_fmris/7_subject_word_weighted_533.5.pt,touched,533.5
./word_fmris/7_subject_word_weighted_534.pt,Madam,534.0
./word_fmris/7_subject_word_weighted_534.5.pt,Hooch's,534.5
./word_fmris/7_subject_word_weighted_535.pt,lips.,535.0
./word_fmris/7_subject_word_weighted_535.5.pt,+,535.5
./word_fmris/7_subject_word_weighted_536.pt,"""Come",536.0
./word_fmris/7_subject_word_weighted_536.5.pt,"back,",536.5
./word_fmris/7_subject_word_weighted_537.pt,"boy!""",537.0
./word_fmris/7_subject_word_weighted_537.5.pt,she,537.5
./word_fmris/7_subject_word_weighted_538.pt,"shouted,",538.0
./word_fmris/7_subject_word_weighted_538.5.pt,but,538.5
./word_fmris/7_subject_word_weighted_539.pt,Neville,539.0
./word_fmris/7_subject_word_weighted_539.5.pt,was,539.5
./word_fmris/7_subject_word_weighted_540.pt,rising,540.0
./word_fmris/7_subject_word_weighted_540.5.pt,straight,540.5
./word_fmris/7_subject_word_weighted_541.pt,up,541.0
./word_fmris/7_subject_word_weighted_541.5.pt,like,541.5
./word_fmris/7_subject_word_weighted_542.pt,a,542.0
./word_fmris/7_subject_word_weighted_542.5.pt,cork,542.5
./word_fmris/7_subject_word_weighted_543.pt,shot,543.0
./word_fmris/7_subject_word_weighted_543.5.pt,out,543.5
./word_fmris/7_subject_word_weighted_544.pt,of,544.0
./word_fmris/7_subject_word_weighted_544.5.pt,a,544.5
./word_fmris/7_subject_word_weighted_545.pt,bottle,545.0
./word_fmris/7_subject_word_weighted_545.5.pt,--,545.5
./word_fmris/7_subject_word_weighted_546.pt,twelve,546.0
./word_fmris/7_subject_word_weighted_546.5.pt,feet,546.5
./word_fmris/7_subject_word_weighted_547.pt,--,547.0
./word_fmris/7_subject_word_weighted_547.5.pt,twenty,547.5
./word_fmris/7_subject_word_weighted_548.pt,feet.,548.0
./word_fmris/7_subject_word_weighted_548.5.pt,Harry,548.5
./word_fmris/7_subject_word_weighted_549.pt,saw,549.0
./word_fmris/7_subject_word_weighted_549.5.pt,his,549.5
./word_fmris/7_subject_word_weighted_550.pt,scared,550.0
./word_fmris/7_subject_word_weighted_550.5.pt,white,550.5
./word_fmris/7_subject_word_weighted_551.pt,face,551.0
./word_fmris/7_subject_word_weighted_551.5.pt,look,551.5
./word_fmris/7_subject_word_weighted_552.pt,down,552.0
./word_fmris/7_subject_word_weighted_552.5.pt,at,552.5
./word_fmris/7_subject_word_weighted_553.pt,the,553.0
./word_fmris/7_subject_word_weighted_553.5.pt,ground,553.5
./word_fmris/7_subject_word_weighted_554.pt,falling,554.0
./word_fmris/7_subject_word_weighted_554.5.pt,"away,",554.5
./word_fmris/7_subject_word_weighted_555.pt,saw,555.0
./word_fmris/7_subject_word_weighted_555.5.pt,him,555.5
./word_fmris/7_subject_word_weighted_556.pt,"gasp,",556.0
./word_fmris/7_subject_word_weighted_556.5.pt,slip,556.5
./word_fmris/7_subject_word_weighted_557.pt,sideways,557.0
./word_fmris/7_subject_word_weighted_557.5.pt,off,557.5
./word_fmris/7_subject_word_weighted_558.pt,the,558.0
./word_fmris/7_subject_word_weighted_558.5.pt,broom,558.5
./word_fmris/7_subject_word_weighted_559.pt,and,559.0
./word_fmris/7_subject_word_weighted_559.5.pt,--,559.5
./word_fmris/7_subject_word_weighted_560.pt,+,560.0
./word_fmris/7_subject_word_weighted_560.5.pt,WHAM,560.5
./word_fmris/7_subject_word_weighted_561.pt,--,561.0
./word_fmris/7_subject_word_weighted_561.5.pt,a,561.5
./word_fmris/7_subject_word_weighted_562.pt,thud,562.0
./word_fmris/7_subject_word_weighted_562.5.pt,and,562.5
./word_fmris/7_subject_word_weighted_563.pt,a,563.0
./word_fmris/7_subject_word_weighted_563.5.pt,nasty,563.5
./word_fmris/7_subject_word_weighted_564.pt,crack,564.0
./word_fmris/7_subject_word_weighted_564.5.pt,and,564.5
./word_fmris/7_subject_word_weighted_565.pt,Neville,565.0
./word_fmris/7_subject_word_weighted_565.5.pt,lay,565.5
./word_fmris/7_subject_word_weighted_566.pt,facedown,566.0
./word_fmris/7_subject_word_weighted_566.5.pt,on,566.5
./word_fmris/7_subject_word_weighted_567.pt,the,567.0
./word_fmris/7_subject_word_weighted_567.5.pt,grass,567.5
./word_fmris/7_subject_word_weighted_568.pt,in,568.0
./word_fmris/7_subject_word_weighted_568.5.pt,a,568.5
./word_fmris/7_subject_word_weighted_569.pt,heap.,569.0
./word_fmris/7_subject_word_weighted_569.5.pt,His,569.5
./word_fmris/7_subject_word_weighted_570.pt,broomstick,570.0
./word_fmris/7_subject_word_weighted_570.5.pt,was,570.5
./word_fmris/7_subject_word_weighted_571.pt,still,571.0
./word_fmris/7_subject_word_weighted_571.5.pt,rising,571.5
./word_fmris/7_subject_word_weighted_572.pt,higher,572.0
./word_fmris/7_subject_word_weighted_572.5.pt,and,572.5
./word_fmris/7_subject_word_weighted_573.pt,"higher,",573.0
./word_fmris/7_subject_word_weighted_573.5.pt,and,573.5
./word_fmris/7_subject_word_weighted_574.pt,started,574.0
./word_fmris/7_subject_word_weighted_574.5.pt,to,574.5
./word_fmris/7_subject_word_weighted_575.pt,drift,575.0
./word_fmris/7_subject_word_weighted_575.5.pt,lazily,575.5
./word_fmris/7_subject_word_weighted_576.pt,toward,576.0
./word_fmris/7_subject_word_weighted_576.5.pt,the,576.5
./word_fmris/7_subject_word_weighted_577.pt,forbidden,577.0
./word_fmris/7_subject_word_weighted_577.5.pt,forest,577.5
./word_fmris/7_subject_word_weighted_578.pt,and,578.0
./word_fmris/7_subject_word_weighted_578.5.pt,out,578.5
./word_fmris/7_subject_word_weighted_579.pt,of,579.0
./word_fmris/7_subject_word_weighted_579.5.pt,sight.,579.5
./word_fmris/7_subject_word_weighted_580.pt,+,580.0
./word_fmris/7_subject_word_weighted_580.5.pt,Madam,580.5
./word_fmris/7_subject_word_weighted_581.pt,Hooch,581.0
./word_fmris/7_subject_word_weighted_581.5.pt,was,581.5
./word_fmris/7_subject_word_weighted_582.pt,bending,582.0
./word_fmris/7_subject_word_weighted_582.5.pt,over,582.5
./word_fmris/7_subject_word_weighted_583.pt,"Neville,",583.0
./word_fmris/7_subject_word_weighted_583.5.pt,her,583.5
./word_fmris/7_subject_word_weighted_584.pt,face,584.0
./word_fmris/7_subject_word_weighted_584.5.pt,as,584.5
./word_fmris/7_subject_word_weighted_585.pt,white,585.0
./word_fmris/7_subject_word_weighted_585.5.pt,as,585.5
./word_fmris/7_subject_word_weighted_586.pt,his.,586.0
./word_fmris/7_subject_word_weighted_586.5.pt,"""Broken",586.5
./word_fmris/7_subject_word_weighted_587.pt,"wrist,""",587.0
./word_fmris/7_subject_word_weighted_587.5.pt,Harry,587.5
./word_fmris/7_subject_word_weighted_588.pt,heard,588.0
./word_fmris/7_subject_word_weighted_588.5.pt,her,588.5
./word_fmris/7_subject_word_weighted_589.pt,mutter.,589.0
./word_fmris/7_subject_word_weighted_589.5.pt,"""Come",589.5
./word_fmris/7_subject_word_weighted_590.pt,"on,",590.0
./word_fmris/7_subject_word_weighted_590.5.pt,boy,590.5
./word_fmris/7_subject_word_weighted_591.pt,--,591.0
./word_fmris/7_subject_word_weighted_591.5.pt,it's,591.5
./word_fmris/7_subject_word_weighted_592.pt,all,592.0
./word_fmris/7_subject_word_weighted_592.5.pt,"right,",592.5
./word_fmris/7_subject_word_weighted_593.pt,up,593.0
./word_fmris/7_subject_word_weighted_593.5.pt,you,593.5
./word_fmris/7_subject_word_weighted_594.pt,"get.""",594.0
./word_fmris/7_subject_word_weighted_594.5.pt,+,594.5
./word_fmris/7_subject_word_weighted_595.pt,She,595.0
./word_fmris/7_subject_word_weighted_595.5.pt,turned,595.5
./word_fmris/7_subject_word_weighted_596.pt,to,596.0
./word_fmris/7_subject_word_weighted_596.5.pt,the,596.5
./word_fmris/7_subject_word_weighted_597.pt,rest,597.0
./word_fmris/7_subject_word_weighted_597.5.pt,of,597.5
./word_fmris/7_subject_word_weighted_598.pt,the,598.0
./word_fmris/7_subject_word_weighted_598.5.pt,class.,598.5
./word_fmris/7_subject_word_weighted_599.pt,"""None",599.0
./word_fmris/7_subject_word_weighted_599.5.pt,of,599.5
./word_fmris/7_subject_word_weighted_600.pt,you,600.0
./word_fmris/7_subject_word_weighted_600.5.pt,is,600.5
./word_fmris/7_subject_word_weighted_601.pt,to,601.0
./word_fmris/7_subject_word_weighted_601.5.pt,move,601.5
./word_fmris/7_subject_word_weighted_602.pt,while,602.0
./word_fmris/7_subject_word_weighted_602.5.pt,I,602.5
./word_fmris/7_subject_word_weighted_603.pt,take,603.0
./word_fmris/7_subject_word_weighted_603.5.pt,this,603.5
./word_fmris/7_subject_word_weighted_604.pt,boy,604.0
./word_fmris/7_subject_word_weighted_604.5.pt,to,604.5
./word_fmris/7_subject_word_weighted_605.pt,the,605.0
./word_fmris/7_subject_word_weighted_605.5.pt,hospital,605.5
./word_fmris/7_subject_word_weighted_606.pt,wing!,606.0
./word_fmris/7_subject_word_weighted_606.5.pt,You,606.5
./word_fmris/7_subject_word_weighted_607.pt,leave,607.0
./word_fmris/7_subject_word_weighted_607.5.pt,those,607.5
./word_fmris/7_subject_word_weighted_608.pt,brooms,608.0
./word_fmris/7_subject_word_weighted_608.5.pt,where,608.5
./word_fmris/7_subject_word_weighted_609.pt,they,609.0
./word_fmris/7_subject_word_weighted_609.5.pt,are,609.5
./word_fmris/7_subject_word_weighted_610.pt,or,610.0
./word_fmris/7_subject_word_weighted_610.5.pt,you'll,610.5
./word_fmris/7_subject_word_weighted_611.pt,be,611.0
./word_fmris/7_subject_word_weighted_611.5.pt,out,611.5
./word_fmris/7_subject_word_weighted_612.pt,of,612.0
./word_fmris/7_subject_word_weighted_612.5.pt,Hogwarts,612.5
./word_fmris/7_subject_word_weighted_613.pt,before,613.0
./word_fmris/7_subject_word_weighted_613.5.pt,you,613.5
./word_fmris/7_subject_word_weighted_614.pt,can,614.0
./word_fmris/7_subject_word_weighted_614.5.pt,say,614.5
./word_fmris/7_subject_word_weighted_615.pt,‘Quidditch.',615.0
./word_fmris/7_subject_word_weighted_615.5.pt,Come,615.5
./word_fmris/7_subject_word_weighted_616.pt,"on,",616.0
./word_fmris/7_subject_word_weighted_616.5.pt,"dear.""",616.5
./word_fmris/7_subject_word_weighted_617.pt,+,617.0
./word_fmris/7_subject_word_weighted_617.5.pt,"Neville,",617.5
./word_fmris/7_subject_word_weighted_618.pt,his,618.0
./word_fmris/7_subject_word_weighted_618.5.pt,face,618.5
./word_fmris/7_subject_word_weighted_619.pt,"tear-streaked,",619.0
./word_fmris/7_subject_word_weighted_619.5.pt,clutching,619.5
./word_fmris/7_subject_word_weighted_620.pt,his,620.0
./word_fmris/7_subject_word_weighted_620.5.pt,"wrist,",620.5
./word_fmris/7_subject_word_weighted_621.pt,hobbled,621.0
./word_fmris/7_subject_word_weighted_621.5.pt,off,621.5
./word_fmris/7_subject_word_weighted_622.pt,with,622.0
./word_fmris/7_subject_word_weighted_622.5.pt,Madam,622.5
./word_fmris/7_subject_word_weighted_623.pt,"Hooch,",623.0
./word_fmris/7_subject_word_weighted_623.5.pt,who,623.5
./word_fmris/7_subject_word_weighted_624.pt,had,624.0
./word_fmris/7_subject_word_weighted_624.5.pt,her,624.5
./word_fmris/7_subject_word_weighted_625.pt,arm,625.0
./word_fmris/7_subject_word_weighted_625.5.pt,around,625.5
./word_fmris/7_subject_word_weighted_626.pt,him.,626.0
./word_fmris/7_subject_word_weighted_626.5.pt,+,626.5
./word_fmris/7_subject_word_weighted_627.pt,No,627.0
./word_fmris/7_subject_word_weighted_627.5.pt,sooner,627.5
./word_fmris/7_subject_word_weighted_628.pt,were,628.0
./word_fmris/7_subject_word_weighted_628.5.pt,they,628.5
./word_fmris/7_subject_word_weighted_629.pt,out,629.0
./word_fmris/7_subject_word_weighted_629.5.pt,of,629.5
./word_fmris/7_subject_word_weighted_630.pt,earshot,630.0
./word_fmris/7_subject_word_weighted_630.5.pt,than,630.5
./word_fmris/7_subject_word_weighted_631.pt,Malfoy,631.0
./word_fmris/7_subject_word_weighted_631.5.pt,burst,631.5
./word_fmris/7_subject_word_weighted_632.pt,into,632.0
./word_fmris/7_subject_word_weighted_632.5.pt,laughter.,632.5
./word_fmris/7_subject_word_weighted_633.pt,+,633.0
./word_fmris/7_subject_word_weighted_633.5.pt,"""Did",633.5
./word_fmris/7_subject_word_weighted_634.pt,you,634.0
./word_fmris/7_subject_word_weighted_634.5.pt,see,634.5
./word_fmris/7_subject_word_weighted_635.pt,his,635.0
./word_fmris/7_subject_word_weighted_635.5.pt,"face,",635.5
./word_fmris/7_subject_word_weighted_636.pt,the,636.0
./word_fmris/7_subject_word_weighted_636.5.pt,great,636.5
./word_fmris/7_subject_word_weighted_637.pt,"lump?""",637.0
./word_fmris/7_subject_word_weighted_637.5.pt,+,637.5
./word_fmris/7_subject_word_weighted_638.pt,The,638.0
./word_fmris/7_subject_word_weighted_638.5.pt,other,638.5
./word_fmris/7_subject_word_weighted_639.pt,Slytherins,639.0
./word_fmris/7_subject_word_weighted_639.5.pt,joined,639.5
./word_fmris/7_subject_word_weighted_640.pt,in.,640.0
./word_fmris/7_subject_word_weighted_640.5.pt,+,640.5
./word_fmris/7_subject_word_weighted_641.pt,"""Shut",641.0
./word_fmris/7_subject_word_weighted_641.5.pt,"up,",641.5
./word_fmris/7_subject_word_weighted_642.pt,"Malfoy,""",642.0
./word_fmris/7_subject_word_weighted_642.5.pt,snapped,642.5
./word_fmris/7_subject_word_weighted_643.pt,Parvati,643.0
./word_fmris/7_subject_word_weighted_643.5.pt,Patil.,643.5
./word_fmris/7_subject_word_weighted_644.pt,+,644.0
./word_fmris/7_subject_word_weighted_644.5.pt,"""Ooh,",644.5
./word_fmris/7_subject_word_weighted_645.pt,sticking,645.0
./word_fmris/7_subject_word_weighted_645.5.pt,up,645.5
./word_fmris/7_subject_word_weighted_646.pt,for,646.0
./word_fmris/7_subject_word_weighted_646.5.pt,"Longbottom?""",646.5
./word_fmris/7_subject_word_weighted_647.pt,said,647.0
./word_fmris/7_subject_word_weighted_647.5.pt,Pansy,647.5
./word_fmris/7_subject_word_weighted_648.pt,"Parkinson,",648.0
./word_fmris/7_subject_word_weighted_648.5.pt,a,648.5
./word_fmris/7_subject_word_weighted_649.pt,hard-faced,649.0
./word_fmris/7_subject_word_weighted_649.5.pt,Slytherin,649.5
./word_fmris/7_subject_word_weighted_650.pt,girl.,650.0
./word_fmris/7_subject_word_weighted_650.5.pt,"""Never",650.5
./word_fmris/7_subject_word_weighted_651.pt,thought,651.0
./word_fmris/7_subject_word_weighted_651.5.pt,@you'd,651.5
./word_fmris/7_subject_word_weighted_700.pt,"""Give",700.0
./word_fmris/7_subject_word_weighted_700.5.pt,that,700.5
./word_fmris/7_subject_word_weighted_701.pt,"here,",701.0
./word_fmris/7_subject_word_weighted_701.5.pt,"Malfoy,""",701.5
./word_fmris/7_subject_word_weighted_702.pt,said,702.0
./word_fmris/7_subject_word_weighted_702.5.pt,Harry,702.5
./word_fmris/7_subject_word_weighted_703.pt,quietly.,703.0
./word_fmris/7_subject_word_weighted_703.5.pt,Everyone,703.5
./word_fmris/7_subject_word_weighted_704.pt,stopped,704.0
./word_fmris/7_subject_word_weighted_704.5.pt,talking,704.5
./word_fmris/7_subject_word_weighted_705.pt,to,705.0
./word_fmris/7_subject_word_weighted_705.5.pt,watch.,705.5
./word_fmris/7_subject_word_weighted_706.pt,+,706.0
./word_fmris/7_subject_word_weighted_706.5.pt,Malfoy,706.5
./word_fmris/7_subject_word_weighted_707.pt,smiled,707.0
./word_fmris/7_subject_word_weighted_707.5.pt,nastily.,707.5
./word_fmris/7_subject_word_weighted_708.pt,"""I",708.0
./word_fmris/7_subject_word_weighted_708.5.pt,think,708.5
./word_fmris/7_subject_word_weighted_709.pt,I'll,709.0
./word_fmris/7_subject_word_weighted_709.5.pt,leave,709.5
./word_fmris/7_subject_word_weighted_710.pt,it,710.0
./word_fmris/7_subject_word_weighted_710.5.pt,somewhere,710.5
