subject,file_name,word_labels
5,./word_fmris/5_subject_word_weighted_130.5.pt.gz,"('the', 130.5)"
6,./word_fmris/6_subject_word_weighted_130.5.pt.gz,"('the', 130.5)"
7,./word_fmris/7_subject_word_weighted_130.5.pt.gz,"('the', 130.5)"
0,./word_fmris/0_subject_word_weighted_131.pt.gz,"('time', 131)"
1,./word_fmris/1_subject_word_weighted_131.pt.gz,"('time', 131)"
2,./word_fmris/2_subject_word_weighted_131.pt.gz,"('time', 131)"
3,./word_fmris/3_subject_word_weighted_131.pt.gz,"('time', 131)"
4,./word_fmris/4_subject_word_weighted_131.pt.gz,"('time', 131)"
5,./word_fmris/5_subject_word_weighted_131.pt.gz,"('time', 131)"
6,./word_fmris/6_subject_word_weighted_131.pt.gz,"('time', 131)"
7,./word_fmris/7_subject_word_weighted_131.pt.gz,"('time', 131)"
0,./word_fmris/0_subject_word_weighted_131.5.pt.gz,"(""he'd"", 131.5)"
1,./word_fmris/1_subject_word_weighted_131.5.pt.gz,"(""he'd"", 131.5)"
2,./word_fmris/2_subject_word_weighted_131.5.pt.gz,"(""he'd"", 131.5)"
3,./word_fmris/3_subject_word_weighted_131.5.pt.gz,"(""he'd"", 131.5)"
4,./word_fmris/4_subject_word_weighted_131.5.pt.gz,"(""he'd"", 131.5)"
5,./word_fmris/5_subject_word_weighted_131.5.pt.gz,"(""he'd"", 131.5)"
6,./word_fmris/6_subject_word_weighted_131.5.pt.gz,"(""he'd"", 131.5)"
7,./word_fmris/7_subject_word_weighted_131.5.pt.gz,"(""he'd"", 131.5)"
0,./word_fmris/0_subject_word_weighted_132.pt.gz,"('almost', 132)"
1,./word_fmris/1_subject_word_weighted_132.pt.gz,"('almost', 132)"
2,./word_fmris/2_subject_word_weighted_132.pt.gz,"('almost', 132)"
3,./word_fmris/3_subject_word_weighted_132.pt.gz,"('almost', 132)"
4,./word_fmris/4_subject_word_weighted_132.pt.gz,"('almost', 132)"
5,./word_fmris/5_subject_word_weighted_132.pt.gz,"('almost', 132)"
6,./word_fmris/6_subject_word_weighted_132.pt.gz,"('almost', 132)"
7,./word_fmris/7_subject_word_weighted_132.pt.gz,"('almost', 132)"
0,./word_fmris/0_subject_word_weighted_132.5.pt.gz,"('hit', 132.5)"
1,./word_fmris/1_subject_word_weighted_132.5.pt.gz,"('hit', 132.5)"
2,./word_fmris/2_subject_word_weighted_132.5.pt.gz,"('hit', 132.5)"
3,./word_fmris/3_subject_word_weighted_132.5.pt.gz,"('hit', 132.5)"
4,./word_fmris/4_subject_word_weighted_132.5.pt.gz,"('hit', 132.5)"
5,./word_fmris/5_subject_word_weighted_132.5.pt.gz,"('hit', 132.5)"
6,./word_fmris/6_subject_word_weighted_132.5.pt.gz,"('hit', 132.5)"
7,./word_fmris/7_subject_word_weighted_132.5.pt.gz,"('hit', 132.5)"
0,./word_fmris/0_subject_word_weighted_133.pt.gz,"('a', 133)"
1,./word_fmris/1_subject_word_weighted_133.pt.gz,"('a', 133)"
2,./word_fmris/2_subject_word_weighted_133.pt.gz,"('a', 133)"
3,./word_fmris/3_subject_word_weighted_133.pt.gz,"('a', 133)"
4,./word_fmris/4_subject_word_weighted_133.pt.gz,"('a', 133)"
5,./word_fmris/5_subject_word_weighted_133.pt.gz,"('a', 133)"
6,./word_fmris/6_subject_word_weighted_133.pt.gz,"('a', 133)"
7,./word_fmris/7_subject_word_weighted_133.pt.gz,"('a', 133)"
0,./word_fmris/0_subject_word_weighted_133.5.pt.gz,"('hang', 133.5)"
1,./word_fmris/1_subject_word_weighted_133.5.pt.gz,"('hang', 133.5)"
2,./word_fmris/2_subject_word_weighted_133.5.pt.gz,"('hang', 133.5)"
3,./word_fmris/3_subject_word_weighted_133.5.pt.gz,"('hang', 133.5)"
4,./word_fmris/4_subject_word_weighted_133.5.pt.gz,"('hang', 133.5)"
5,./word_fmris/5_subject_word_weighted_133.5.pt.gz,"('hang', 133.5)"
6,./word_fmris/6_subject_word_weighted_133.5.pt.gz,"('hang', 133.5)"
7,./word_fmris/7_subject_word_weighted_133.5.pt.gz,"('hang', 133.5)"
0,./word_fmris/0_subject_word_weighted_134.pt.gz,"('glider', 134)"
1,./word_fmris/1_subject_word_weighted_134.pt.gz,"('glider', 134)"
2,./word_fmris/2_subject_word_weighted_134.pt.gz,"('glider', 134)"
3,./word_fmris/3_subject_word_weighted_134.pt.gz,"('glider', 134)"
4,./word_fmris/4_subject_word_weighted_134.pt.gz,"('glider', 134)"
5,./word_fmris/5_subject_word_weighted_134.pt.gz,"('glider', 134)"
6,./word_fmris/6_subject_word_weighted_134.pt.gz,"('glider', 134)"
7,./word_fmris/7_subject_word_weighted_134.pt.gz,"('glider', 134)"
0,./word_fmris/0_subject_word_weighted_134.5.pt.gz,"('on', 134.5)"
1,./word_fmris/1_subject_word_weighted_134.5.pt.gz,"('on', 134.5)"
2,./word_fmris/2_subject_word_weighted_134.5.pt.gz,"('on', 134.5)"
3,./word_fmris/3_subject_word_weighted_134.5.pt.gz,"('on', 134.5)"
4,./word_fmris/4_subject_word_weighted_134.5.pt.gz,"('on', 134.5)"
5,./word_fmris/5_subject_word_weighted_134.5.pt.gz,"('on', 134.5)"
6,./word_fmris/6_subject_word_weighted_134.5.pt.gz,"('on', 134.5)"
7,./word_fmris/7_subject_word_weighted_134.5.pt.gz,"('on', 134.5)"
0,./word_fmris/0_subject_word_weighted_135.pt.gz,"(""Charlie's"", 135)"
1,./word_fmris/1_subject_word_weighted_135.pt.gz,"(""Charlie's"", 135)"
2,./word_fmris/2_subject_word_weighted_135.pt.gz,"(""Charlie's"", 135)"
3,./word_fmris/3_subject_word_weighted_135.pt.gz,"(""Charlie's"", 135)"
4,./word_fmris/4_subject_word_weighted_135.pt.gz,"(""Charlie's"", 135)"
5,./word_fmris/5_subject_word_weighted_135.pt.gz,"(""Charlie's"", 135)"
6,./word_fmris/6_subject_word_weighted_135.pt.gz,"(""Charlie's"", 135)"
7,./word_fmris/7_subject_word_weighted_135.pt.gz,"(""Charlie's"", 135)"
0,./word_fmris/0_subject_word_weighted_135.5.pt.gz,"('old', 135.5)"
1,./word_fmris/1_subject_word_weighted_135.5.pt.gz,"('old', 135.5)"
2,./word_fmris/2_subject_word_weighted_135.5.pt.gz,"('old', 135.5)"
3,./word_fmris/3_subject_word_weighted_135.5.pt.gz,"('old', 135.5)"
4,./word_fmris/4_subject_word_weighted_135.5.pt.gz,"('old', 135.5)"
5,./word_fmris/5_subject_word_weighted_135.5.pt.gz,"('old', 135.5)"
6,./word_fmris/6_subject_word_weighted_135.5.pt.gz,"('old', 135.5)"
7,./word_fmris/7_subject_word_weighted_135.5.pt.gz,"('old', 135.5)"
0,./word_fmris/0_subject_word_weighted_136.pt.gz,"('broom.', 136)"
1,./word_fmris/1_subject_word_weighted_136.pt.gz,"('broom.', 136)"
2,./word_fmris/2_subject_word_weighted_136.pt.gz,"('broom.', 136)"
3,./word_fmris/3_subject_word_weighted_136.pt.gz,"('broom.', 136)"
4,./word_fmris/4_subject_word_weighted_136.pt.gz,"('broom.', 136)"
5,./word_fmris/5_subject_word_weighted_136.pt.gz,"('broom.', 136)"
6,./word_fmris/6_subject_word_weighted_136.pt.gz,"('broom.', 136)"
7,./word_fmris/7_subject_word_weighted_136.pt.gz,"('broom.', 136)"
0,./word_fmris/0_subject_word_weighted_136.5.pt.gz,"('Everyone', 136.5)"
1,./word_fmris/1_subject_word_weighted_136.5.pt.gz,"('Everyone', 136.5)"
2,./word_fmris/2_subject_word_weighted_136.5.pt.gz,"('Everyone', 136.5)"
3,./word_fmris/3_subject_word_weighted_136.5.pt.gz,"('Everyone', 136.5)"
4,./word_fmris/4_subject_word_weighted_136.5.pt.gz,"('Everyone', 136.5)"
5,./word_fmris/5_subject_word_weighted_136.5.pt.gz,"('Everyone', 136.5)"
6,./word_fmris/6_subject_word_weighted_136.5.pt.gz,"('Everyone', 136.5)"
7,./word_fmris/7_subject_word_weighted_136.5.pt.gz,"('Everyone', 136.5)"
0,./word_fmris/0_subject_word_weighted_137.pt.gz,"('from', 137)"
1,./word_fmris/1_subject_word_weighted_137.pt.gz,"('from', 137)"
2,./word_fmris/2_subject_word_weighted_137.pt.gz,"('from', 137)"
3,./word_fmris/3_subject_word_weighted_137.pt.gz,"('from', 137)"
4,./word_fmris/4_subject_word_weighted_137.pt.gz,"('from', 137)"
5,./word_fmris/5_subject_word_weighted_137.pt.gz,"('from', 137)"
6,./word_fmris/6_subject_word_weighted_137.pt.gz,"('from', 137)"
7,./word_fmris/7_subject_word_weighted_137.pt.gz,"('from', 137)"
0,./word_fmris/0_subject_word_weighted_137.5.pt.gz,"('wizarding', 137.5)"
1,./word_fmris/1_subject_word_weighted_137.5.pt.gz,"('wizarding', 137.5)"
2,./word_fmris/2_subject_word_weighted_137.5.pt.gz,"('wizarding', 137.5)"
3,./word_fmris/3_subject_word_weighted_137.5.pt.gz,"('wizarding', 137.5)"
4,./word_fmris/4_subject_word_weighted_137.5.pt.gz,"('wizarding', 137.5)"
5,./word_fmris/5_subject_word_weighted_137.5.pt.gz,"('wizarding', 137.5)"
6,./word_fmris/6_subject_word_weighted_137.5.pt.gz,"('wizarding', 137.5)"
7,./word_fmris/7_subject_word_weighted_137.5.pt.gz,"('wizarding', 137.5)"
0,./word_fmris/0_subject_word_weighted_138.pt.gz,"('families', 138)"
1,./word_fmris/1_subject_word_weighted_138.pt.gz,"('families', 138)"
2,./word_fmris/2_subject_word_weighted_138.pt.gz,"('families', 138)"
3,./word_fmris/3_subject_word_weighted_138.pt.gz,"('families', 138)"
4,./word_fmris/4_subject_word_weighted_138.pt.gz,"('families', 138)"
5,./word_fmris/5_subject_word_weighted_138.pt.gz,"('families', 138)"
6,./word_fmris/6_subject_word_weighted_138.pt.gz,"('families', 138)"
7,./word_fmris/7_subject_word_weighted_138.pt.gz,"('families', 138)"
0,./word_fmris/0_subject_word_weighted_138.5.pt.gz,"('talked', 138.5)"
1,./word_fmris/1_subject_word_weighted_138.5.pt.gz,"('talked', 138.5)"
2,./word_fmris/2_subject_word_weighted_138.5.pt.gz,"('talked', 138.5)"
3,./word_fmris/3_subject_word_weighted_138.5.pt.gz,"('talked', 138.5)"
4,./word_fmris/4_subject_word_weighted_138.5.pt.gz,"('talked', 138.5)"
5,./word_fmris/5_subject_word_weighted_138.5.pt.gz,"('talked', 138.5)"
6,./word_fmris/6_subject_word_weighted_138.5.pt.gz,"('talked', 138.5)"
7,./word_fmris/7_subject_word_weighted_138.5.pt.gz,"('talked', 138.5)"
0,./word_fmris/0_subject_word_weighted_139.pt.gz,"('about', 139)"
1,./word_fmris/1_subject_word_weighted_139.pt.gz,"('about', 139)"
2,./word_fmris/2_subject_word_weighted_139.pt.gz,"('about', 139)"
3,./word_fmris/3_subject_word_weighted_139.pt.gz,"('about', 139)"
4,./word_fmris/4_subject_word_weighted_139.pt.gz,"('about', 139)"
5,./word_fmris/5_subject_word_weighted_139.pt.gz,"('about', 139)"
6,./word_fmris/6_subject_word_weighted_139.pt.gz,"('about', 139)"
7,./word_fmris/7_subject_word_weighted_139.pt.gz,"('about', 139)"
0,./word_fmris/0_subject_word_weighted_139.5.pt.gz,"('Quidditch', 139.5)"
1,./word_fmris/1_subject_word_weighted_139.5.pt.gz,"('Quidditch', 139.5)"
2,./word_fmris/2_subject_word_weighted_139.5.pt.gz,"('Quidditch', 139.5)"
3,./word_fmris/3_subject_word_weighted_139.5.pt.gz,"('Quidditch', 139.5)"
4,./word_fmris/4_subject_word_weighted_139.5.pt.gz,"('Quidditch', 139.5)"
5,./word_fmris/5_subject_word_weighted_139.5.pt.gz,"('Quidditch', 139.5)"
6,./word_fmris/6_subject_word_weighted_139.5.pt.gz,"('Quidditch', 139.5)"
7,./word_fmris/7_subject_word_weighted_139.5.pt.gz,"('Quidditch', 139.5)"
0,./word_fmris/0_subject_word_weighted_140.pt.gz,"('constantly.', 140)"
1,./word_fmris/1_subject_word_weighted_140.pt.gz,"('constantly.', 140)"
2,./word_fmris/2_subject_word_weighted_140.pt.gz,"('constantly.', 140)"
3,./word_fmris/3_subject_word_weighted_140.pt.gz,"('constantly.', 140)"
4,./word_fmris/4_subject_word_weighted_140.pt.gz,"('constantly.', 140)"
5,./word_fmris/5_subject_word_weighted_140.pt.gz,"('constantly.', 140)"
6,./word_fmris/6_subject_word_weighted_140.pt.gz,"('constantly.', 140)"
7,./word_fmris/7_subject_word_weighted_140.pt.gz,"('constantly.', 140)"
0,./word_fmris/0_subject_word_weighted_140.5.pt.gz,"('Ron', 140.5)"
1,./word_fmris/1_subject_word_weighted_140.5.pt.gz,"('Ron', 140.5)"
2,./word_fmris/2_subject_word_weighted_140.5.pt.gz,"('Ron', 140.5)"
3,./word_fmris/3_subject_word_weighted_140.5.pt.gz,"('Ron', 140.5)"
4,./word_fmris/4_subject_word_weighted_140.5.pt.gz,"('Ron', 140.5)"
5,./word_fmris/5_subject_word_weighted_140.5.pt.gz,"('Ron', 140.5)"
6,./word_fmris/6_subject_word_weighted_140.5.pt.gz,"('Ron', 140.5)"
7,./word_fmris/7_subject_word_weighted_140.5.pt.gz,"('Ron', 140.5)"
0,./word_fmris/0_subject_word_weighted_141.pt.gz,"('had', 141)"
1,./word_fmris/1_subject_word_weighted_141.pt.gz,"('had', 141)"
2,./word_fmris/2_subject_word_weighted_141.pt.gz,"('had', 141)"
3,./word_fmris/3_subject_word_weighted_141.pt.gz,"('had', 141)"
4,./word_fmris/4_subject_word_weighted_141.pt.gz,"('had', 141)"
5,./word_fmris/5_subject_word_weighted_141.pt.gz,"('had', 141)"
6,./word_fmris/6_subject_word_weighted_141.pt.gz,"('had', 141)"
7,./word_fmris/7_subject_word_weighted_141.pt.gz,"('had', 141)"
0,./word_fmris/0_subject_word_weighted_141.5.pt.gz,"('already', 141.5)"
1,./word_fmris/1_subject_word_weighted_141.5.pt.gz,"('already', 141.5)"
2,./word_fmris/2_subject_word_weighted_141.5.pt.gz,"('already', 141.5)"
3,./word_fmris/3_subject_word_weighted_141.5.pt.gz,"('already', 141.5)"
4,./word_fmris/4_subject_word_weighted_141.5.pt.gz,"('already', 141.5)"
5,./word_fmris/5_subject_word_weighted_141.5.pt.gz,"('already', 141.5)"
6,./word_fmris/6_subject_word_weighted_141.5.pt.gz,"('already', 141.5)"
7,./word_fmris/7_subject_word_weighted_141.5.pt.gz,"('already', 141.5)"
0,./word_fmris/0_subject_word_weighted_142.pt.gz,"('had', 142)"
1,./word_fmris/1_subject_word_weighted_142.pt.gz,"('had', 142)"
2,./word_fmris/2_subject_word_weighted_142.pt.gz,"('had', 142)"
3,./word_fmris/3_subject_word_weighted_142.pt.gz,"('had', 142)"
4,./word_fmris/4_subject_word_weighted_142.pt.gz,"('had', 142)"
5,./word_fmris/5_subject_word_weighted_142.pt.gz,"('had', 142)"
6,./word_fmris/6_subject_word_weighted_142.pt.gz,"('had', 142)"
7,./word_fmris/7_subject_word_weighted_142.pt.gz,"('had', 142)"
0,./word_fmris/0_subject_word_weighted_142.5.pt.gz,"('a', 142.5)"
1,./word_fmris/1_subject_word_weighted_142.5.pt.gz,"('a', 142.5)"
2,./word_fmris/2_subject_word_weighted_142.5.pt.gz,"('a', 142.5)"
3,./word_fmris/3_subject_word_weighted_142.5.pt.gz,"('a', 142.5)"
4,./word_fmris/4_subject_word_weighted_142.5.pt.gz,"('a', 142.5)"
5,./word_fmris/5_subject_word_weighted_142.5.pt.gz,"('a', 142.5)"
6,./word_fmris/6_subject_word_weighted_142.5.pt.gz,"('a', 142.5)"
7,./word_fmris/7_subject_word_weighted_142.5.pt.gz,"('a', 142.5)"
0,./word_fmris/0_subject_word_weighted_143.pt.gz,"('big', 143)"
1,./word_fmris/1_subject_word_weighted_143.pt.gz,"('big', 143)"
2,./word_fmris/2_subject_word_weighted_143.pt.gz,"('big', 143)"
3,./word_fmris/3_subject_word_weighted_143.pt.gz,"('big', 143)"
4,./word_fmris/4_subject_word_weighted_143.pt.gz,"('big', 143)"
5,./word_fmris/5_subject_word_weighted_143.pt.gz,"('big', 143)"
6,./word_fmris/6_subject_word_weighted_143.pt.gz,"('big', 143)"
7,./word_fmris/7_subject_word_weighted_143.pt.gz,"('big', 143)"
0,./word_fmris/0_subject_word_weighted_143.5.pt.gz,"('argument', 143.5)"
1,./word_fmris/1_subject_word_weighted_143.5.pt.gz,"('argument', 143.5)"
2,./word_fmris/2_subject_word_weighted_143.5.pt.gz,"('argument', 143.5)"
3,./word_fmris/3_subject_word_weighted_143.5.pt.gz,"('argument', 143.5)"
4,./word_fmris/4_subject_word_weighted_143.5.pt.gz,"('argument', 143.5)"
5,./word_fmris/5_subject_word_weighted_143.5.pt.gz,"('argument', 143.5)"
6,./word_fmris/6_subject_word_weighted_143.5.pt.gz,"('argument', 143.5)"
7,./word_fmris/7_subject_word_weighted_143.5.pt.gz,"('argument', 143.5)"
0,./word_fmris/0_subject_word_weighted_144.pt.gz,"('with', 144)"
1,./word_fmris/1_subject_word_weighted_144.pt.gz,"('with', 144)"
2,./word_fmris/2_subject_word_weighted_144.pt.gz,"('with', 144)"
3,./word_fmris/3_subject_word_weighted_144.pt.gz,"('with', 144)"
4,./word_fmris/4_subject_word_weighted_144.pt.gz,"('with', 144)"
5,./word_fmris/5_subject_word_weighted_144.pt.gz,"('with', 144)"
6,./word_fmris/6_subject_word_weighted_144.pt.gz,"('with', 144)"
7,./word_fmris/7_subject_word_weighted_144.pt.gz,"('with', 144)"
0,./word_fmris/0_subject_word_weighted_144.5.pt.gz,"('Dean', 144.5)"
1,./word_fmris/1_subject_word_weighted_144.5.pt.gz,"('Dean', 144.5)"
2,./word_fmris/2_subject_word_weighted_144.5.pt.gz,"('Dean', 144.5)"
3,./word_fmris/3_subject_word_weighted_144.5.pt.gz,"('Dean', 144.5)"
4,./word_fmris/4_subject_word_weighted_144.5.pt.gz,"('Dean', 144.5)"
5,./word_fmris/5_subject_word_weighted_144.5.pt.gz,"('Dean', 144.5)"
6,./word_fmris/6_subject_word_weighted_144.5.pt.gz,"('Dean', 144.5)"
7,./word_fmris/7_subject_word_weighted_144.5.pt.gz,"('Dean', 144.5)"
0,./word_fmris/0_subject_word_weighted_145.pt.gz,"('Thomas,', 145)"
1,./word_fmris/1_subject_word_weighted_145.pt.gz,"('Thomas,', 145)"
2,./word_fmris/2_subject_word_weighted_145.pt.gz,"('Thomas,', 145)"
3,./word_fmris/3_subject_word_weighted_145.pt.gz,"('Thomas,', 145)"
4,./word_fmris/4_subject_word_weighted_145.pt.gz,"('Thomas,', 145)"
5,./word_fmris/5_subject_word_weighted_145.pt.gz,"('Thomas,', 145)"
6,./word_fmris/6_subject_word_weighted_145.pt.gz,"('Thomas,', 145)"
7,./word_fmris/7_subject_word_weighted_145.pt.gz,"('Thomas,', 145)"
0,./word_fmris/0_subject_word_weighted_145.5.pt.gz,"('who', 145.5)"
1,./word_fmris/1_subject_word_weighted_145.5.pt.gz,"('who', 145.5)"
2,./word_fmris/2_subject_word_weighted_145.5.pt.gz,"('who', 145.5)"
3,./word_fmris/3_subject_word_weighted_145.5.pt.gz,"('who', 145.5)"
4,./word_fmris/4_subject_word_weighted_145.5.pt.gz,"('who', 145.5)"
5,./word_fmris/5_subject_word_weighted_145.5.pt.gz,"('who', 145.5)"
6,./word_fmris/6_subject_word_weighted_145.5.pt.gz,"('who', 145.5)"
7,./word_fmris/7_subject_word_weighted_145.5.pt.gz,"('who', 145.5)"
0,./word_fmris/0_subject_word_weighted_146.pt.gz,"('shared', 146)"
1,./word_fmris/1_subject_word_weighted_146.pt.gz,"('shared', 146)"
2,./word_fmris/2_subject_word_weighted_146.pt.gz,"('shared', 146)"
3,./word_fmris/3_subject_word_weighted_146.pt.gz,"('shared', 146)"
4,./word_fmris/4_subject_word_weighted_146.pt.gz,"('shared', 146)"
5,./word_fmris/5_subject_word_weighted_146.pt.gz,"('shared', 146)"
6,./word_fmris/6_subject_word_weighted_146.pt.gz,"('shared', 146)"
7,./word_fmris/7_subject_word_weighted_146.pt.gz,"('shared', 146)"
0,./word_fmris/0_subject_word_weighted_146.5.pt.gz,"('their', 146.5)"
1,./word_fmris/1_subject_word_weighted_146.5.pt.gz,"('their', 146.5)"
2,./word_fmris/2_subject_word_weighted_146.5.pt.gz,"('their', 146.5)"
3,./word_fmris/3_subject_word_weighted_146.5.pt.gz,"('their', 146.5)"
4,./word_fmris/4_subject_word_weighted_146.5.pt.gz,"('their', 146.5)"
5,./word_fmris/5_subject_word_weighted_146.5.pt.gz,"('their', 146.5)"
6,./word_fmris/6_subject_word_weighted_146.5.pt.gz,"('their', 146.5)"
7,./word_fmris/7_subject_word_weighted_146.5.pt.gz,"('their', 146.5)"
0,./word_fmris/0_subject_word_weighted_147.pt.gz,"('dormitory,', 147)"
1,./word_fmris/1_subject_word_weighted_147.pt.gz,"('dormitory,', 147)"
2,./word_fmris/2_subject_word_weighted_147.pt.gz,"('dormitory,', 147)"
3,./word_fmris/3_subject_word_weighted_147.pt.gz,"('dormitory,', 147)"
4,./word_fmris/4_subject_word_weighted_147.pt.gz,"('dormitory,', 147)"
5,./word_fmris/5_subject_word_weighted_147.pt.gz,"('dormitory,', 147)"
6,./word_fmris/6_subject_word_weighted_147.pt.gz,"('dormitory,', 147)"
7,./word_fmris/7_subject_word_weighted_147.pt.gz,"('dormitory,', 147)"
0,./word_fmris/0_subject_word_weighted_147.5.pt.gz,"('about', 147.5)"
1,./word_fmris/1_subject_word_weighted_147.5.pt.gz,"('about', 147.5)"
2,./word_fmris/2_subject_word_weighted_147.5.pt.gz,"('about', 147.5)"
3,./word_fmris/3_subject_word_weighted_147.5.pt.gz,"('about', 147.5)"
4,./word_fmris/4_subject_word_weighted_147.5.pt.gz,"('about', 147.5)"
5,./word_fmris/5_subject_word_weighted_147.5.pt.gz,"('about', 147.5)"
6,./word_fmris/6_subject_word_weighted_147.5.pt.gz,"('about', 147.5)"
7,./word_fmris/7_subject_word_weighted_147.5.pt.gz,"('about', 147.5)"
0,./word_fmris/0_subject_word_weighted_148.pt.gz,"('soccer.', 148)"
1,./word_fmris/1_subject_word_weighted_148.pt.gz,"('soccer.', 148)"
2,./word_fmris/2_subject_word_weighted_148.pt.gz,"('soccer.', 148)"
3,./word_fmris/3_subject_word_weighted_148.pt.gz,"('soccer.', 148)"
4,./word_fmris/4_subject_word_weighted_148.pt.gz,"('soccer.', 148)"
5,./word_fmris/5_subject_word_weighted_148.pt.gz,"('soccer.', 148)"
6,./word_fmris/6_subject_word_weighted_148.pt.gz,"('soccer.', 148)"
7,./word_fmris/7_subject_word_weighted_148.pt.gz,"('soccer.', 148)"
0,./word_fmris/0_subject_word_weighted_148.5.pt.gz,"('Ron', 148.5)"
1,./word_fmris/1_subject_word_weighted_148.5.pt.gz,"('Ron', 148.5)"
2,./word_fmris/2_subject_word_weighted_148.5.pt.gz,"('Ron', 148.5)"
3,./word_fmris/3_subject_word_weighted_148.5.pt.gz,"('Ron', 148.5)"
4,./word_fmris/4_subject_word_weighted_148.5.pt.gz,"('Ron', 148.5)"
5,./word_fmris/5_subject_word_weighted_148.5.pt.gz,"('Ron', 148.5)"
6,./word_fmris/6_subject_word_weighted_148.5.pt.gz,"('Ron', 148.5)"
7,./word_fmris/7_subject_word_weighted_148.5.pt.gz,"('Ron', 148.5)"
0,./word_fmris/0_subject_word_weighted_149.pt.gz,"(""couldn't"", 149)"
1,./word_fmris/1_subject_word_weighted_149.pt.gz,"(""couldn't"", 149)"
2,./word_fmris/2_subject_word_weighted_149.pt.gz,"(""couldn't"", 149)"
3,./word_fmris/3_subject_word_weighted_149.pt.gz,"(""couldn't"", 149)"
4,./word_fmris/4_subject_word_weighted_149.pt.gz,"(""couldn't"", 149)"
5,./word_fmris/5_subject_word_weighted_149.pt.gz,"(""couldn't"", 149)"
6,./word_fmris/6_subject_word_weighted_149.pt.gz,"(""couldn't"", 149)"
7,./word_fmris/7_subject_word_weighted_149.pt.gz,"(""couldn't"", 149)"
0,./word_fmris/0_subject_word_weighted_149.5.pt.gz,"('see', 149.5)"
1,./word_fmris/1_subject_word_weighted_149.5.pt.gz,"('see', 149.5)"
2,./word_fmris/2_subject_word_weighted_149.5.pt.gz,"('see', 149.5)"
3,./word_fmris/3_subject_word_weighted_149.5.pt.gz,"('see', 149.5)"
4,./word_fmris/4_subject_word_weighted_149.5.pt.gz,"('see', 149.5)"
5,./word_fmris/5_subject_word_weighted_149.5.pt.gz,"('see', 149.5)"
6,./word_fmris/6_subject_word_weighted_149.5.pt.gz,"('see', 149.5)"
7,./word_fmris/7_subject_word_weighted_149.5.pt.gz,"('see', 149.5)"
0,./word_fmris/0_subject_word_weighted_150.pt.gz,"('what', 150)"
1,./word_fmris/1_subject_word_weighted_150.pt.gz,"('what', 150)"
2,./word_fmris/2_subject_word_weighted_150.pt.gz,"('what', 150)"
3,./word_fmris/3_subject_word_weighted_150.pt.gz,"('what', 150)"
4,./word_fmris/4_subject_word_weighted_150.pt.gz,"('what', 150)"
5,./word_fmris/5_subject_word_weighted_150.pt.gz,"('what', 150)"
6,./word_fmris/6_subject_word_weighted_150.pt.gz,"('what', 150)"
7,./word_fmris/7_subject_word_weighted_150.pt.gz,"('what', 150)"
0,./word_fmris/0_subject_word_weighted_150.5.pt.gz,"('was', 150.5)"
1,./word_fmris/1_subject_word_weighted_150.5.pt.gz,"('was', 150.5)"
2,./word_fmris/2_subject_word_weighted_150.5.pt.gz,"('was', 150.5)"
3,./word_fmris/3_subject_word_weighted_150.5.pt.gz,"('was', 150.5)"
4,./word_fmris/4_subject_word_weighted_150.5.pt.gz,"('was', 150.5)"
5,./word_fmris/5_subject_word_weighted_150.5.pt.gz,"('was', 150.5)"
6,./word_fmris/6_subject_word_weighted_150.5.pt.gz,"('was', 150.5)"
7,./word_fmris/7_subject_word_weighted_150.5.pt.gz,"('was', 150.5)"
0,./word_fmris/0_subject_word_weighted_151.pt.gz,"('exciting', 151)"
1,./word_fmris/1_subject_word_weighted_151.pt.gz,"('exciting', 151)"
2,./word_fmris/2_subject_word_weighted_151.pt.gz,"('exciting', 151)"
3,./word_fmris/3_subject_word_weighted_151.pt.gz,"('exciting', 151)"
4,./word_fmris/4_subject_word_weighted_151.pt.gz,"('exciting', 151)"
5,./word_fmris/5_subject_word_weighted_151.pt.gz,"('exciting', 151)"
6,./word_fmris/6_subject_word_weighted_151.pt.gz,"('exciting', 151)"
7,./word_fmris/7_subject_word_weighted_151.pt.gz,"('exciting', 151)"
0,./word_fmris/0_subject_word_weighted_151.5.pt.gz,"('about', 151.5)"
1,./word_fmris/1_subject_word_weighted_151.5.pt.gz,"('about', 151.5)"
2,./word_fmris/2_subject_word_weighted_151.5.pt.gz,"('about', 151.5)"
3,./word_fmris/3_subject_word_weighted_151.5.pt.gz,"('about', 151.5)"
4,./word_fmris/4_subject_word_weighted_151.5.pt.gz,"('about', 151.5)"
5,./word_fmris/5_subject_word_weighted_151.5.pt.gz,"('about', 151.5)"
6,./word_fmris/6_subject_word_weighted_151.5.pt.gz,"('about', 151.5)"
7,./word_fmris/7_subject_word_weighted_151.5.pt.gz,"('about', 151.5)"
0,./word_fmris/0_subject_word_weighted_152.pt.gz,"('a', 152)"
1,./word_fmris/1_subject_word_weighted_152.pt.gz,"('a', 152)"
2,./word_fmris/2_subject_word_weighted_152.pt.gz,"('a', 152)"
3,./word_fmris/3_subject_word_weighted_152.pt.gz,"('a', 152)"
4,./word_fmris/4_subject_word_weighted_152.pt.gz,"('a', 152)"
5,./word_fmris/5_subject_word_weighted_152.pt.gz,"('a', 152)"
6,./word_fmris/6_subject_word_weighted_152.pt.gz,"('a', 152)"
7,./word_fmris/7_subject_word_weighted_152.pt.gz,"('a', 152)"
